Scenario,Class,SubClass,Resource,Model,FIPS Code,Price Offered,Production,Production Unit
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48121,48,19.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48121,48,13.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48123,48,154.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48123,48,37.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48123,48,25.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48125,48,2133,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48125,48,521,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48125,48,354.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48127,48,95.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48127,48,23.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48127,48,15.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48129,48,2519.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48129,48,615.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48129,48,418.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48131,48,319,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48131,48,77.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48131,48,53,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48133,48,271.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48133,48,66.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48133,48,45.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48135,48,36.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48135,48,8.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48135,48,6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48137,48,34,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48137,48,8.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48137,48,5.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48139,48,1708.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48139,48,417.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48139,48,283.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48141,48,1125.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48141,48,275,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48141,48,187.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48143,48,112.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48143,48,27.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48143,48,18.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48145,48,1099.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48145,48,268.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48145,48,182.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48147,48,138.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48147,48,33.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48147,48,23.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48149,48,129.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48149,48,31.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48149,48,21.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48151,48,4413.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48151,48,1077.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48151,48,733.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48153,48,20589.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48153,48,5029,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48153,48,3420.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48155,48,969.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48155,48,236.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48155,48,161,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48157,48,6279.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48157,48,1533.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48157,48,1043.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48161,48,15.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48161,48,16.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48161,48,18.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48163,48,2969.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48163,48,725.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48163,48,493.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48165,48,26139.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48165,48,6384.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48165,48,4343.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48169,48,4500.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48169,48,1099.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48169,48,747.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48171,48,36.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48171,48,8.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48171,48,6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48173,48,9189.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48173,48,2244.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48173,48,1526.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48175,48,296.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48175,48,72.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48175,48,49.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48177,48,53.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48177,48,13,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48177,48,8.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48179,48,3564.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48179,48,870.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48179,48,592.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48181,48,148.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48181,48,36.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48181,48,24.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48185,48,63.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48185,48,67,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48185,48,74.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48187,48,268,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48187,48,65.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48187,48,44.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48189,48,25514.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48189,48,6232,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48189,48,4239.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48191,48,7120.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48191,48,1739.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48191,48,1183,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48193,48,23.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48193,48,5.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48193,48,3.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48195,48,14461.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48195,48,3532.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48195,48,2402.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48197,48,3142.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48197,48,767.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48197,48,522,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48201,48,118.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48201,48,28.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48201,48,19.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48205,48,6064.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48205,48,1481.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48205,48,1007.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48207,48,7226.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48207,48,1765.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48207,48,1200.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48209,48,237.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48209,48,58,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48209,48,39.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48211,48,338.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48211,48,82.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48211,48,56.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48213,48,46.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48213,48,48.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48213,48,54,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48215,48,13029.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48215,48,3182.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48215,48,2164.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48217,48,2115.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48217,48,516.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48217,48,351.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48219,48,22003.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48219,48,5374.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48219,48,3655.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48221,48,17.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48221,48,4.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48221,48,2.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48223,48,23.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48223,48,24.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48223,48,27,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48225,48,195.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48225,48,205.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48225,48,228.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48227,48,7197.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48227,48,1758,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48227,48,1195.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48229,48,1737.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48229,48,424.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48229,48,288.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48231,48,310.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48231,48,75.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48231,48,51.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48233,48,6757.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48233,48,1650.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48233,48,1122.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48235,48,283.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48235,48,69.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48235,48,47.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48239,48,8143.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48239,48,1989.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48239,48,1353,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48249,48,4196.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48249,48,1025,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48249,48,697.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48251,48,25.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48251,48,6.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48251,48,4.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48253,48,6821.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48253,48,1666.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48253,48,1133.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48255,48,561.1,dt
